context,track,track_order,state_key,beat_id,section,scene_id,visual_id,visual_path,visual_sha256,locale,line_ids,dialogue_texts,voice_paths,bgm_id,ambience_id,shui_id,sfx_event_ids,transition_id,requires_lord_pass
MAIN_STORY,main_story,22,,Z4_S3_06,transition,Z4_S3,Z4-S3-06,assets/e10/art/zone4/cinematic/Z4-S3-06.png,fc598221d04494fddcc34e14bb447f17b815baec42dcc22387cba1845fc25b0a,zh-TW,Z4_S3_06_HERO_001|Z4_S3_06_HERO_002|Z4_S3_06_HERO_003,你有聽到嗎？|前面好像有人。|走，小水。我們去看看！,assets/e10/audio/zone4/voice/zh-TW/Z4_S3_06_HERO_001.mp3|assets/e10/audio/zone4/voice/zh-TW/Z4_S3_06_HERO_002.mp3|assets/e10/audio/zone4/voice/zh-TW/Z4_S3_06_HERO_003.mp3,Z4_BGM_C_CLEAR_DAWN,,SHUI_VOX_RUN,Z4_SFX_CLEAR_PATH_REVEAL,Z4_TO_Z5_WAR_DRUM_STING,YES
MAIN_STORY,main_story,22,,Z4_S3_06,transition,Z4_S3,Z4-S3-06,assets/e10/art/zone4/cinematic/Z4-S3-06.png,fc598221d04494fddcc34e14bb447f17b815baec42dcc22387cba1845fc25b0a,en-GB,Z4_S3_06_HERO_001|Z4_S3_06_HERO_002|Z4_S3_06_HERO_003,"Did you hear that?|I think someone’s up ahead.|Come on, Shui. Let’s go and see!",assets/e10/audio/zone4/voice/en-GB/Z4_S3_06_HERO_001.mp3|assets/e10/audio/zone4/voice/en-GB/Z4_S3_06_HERO_002.mp3|assets/e10/audio/zone4/voice/en-GB/Z4_S3_06_HERO_003.mp3,Z4_BGM_C_CLEAR_DAWN,,SHUI_VOX_RUN,Z4_SFX_CLEAR_PATH_REVEAL,Z4_TO_Z5_WAR_DRUM_STING,YES
LORD_STATE,lord_trial,,challenge_entry,Z4_LORD_01,LORD-PRE,Z4_LORD_TRIAL,Z4-LORD-01,assets/e10/art/zone4/lord/Z4-LORD-01.png,4c452590df1517f7e37f8826251ffc22e2ce8dd1c8d49f7f4d66bad8b5304ed7,zh-TW,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,challenge_entry,Z4_LORD_01,LORD-PRE,Z4_LORD_TRIAL,Z4-LORD-01,assets/e10/art/zone4/lord/Z4-LORD-01.png,4c452590df1517f7e37f8826251ffc22e2ce8dd1c8d49f7f4d66bad8b5304ed7,en-GB,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,challenge_domain,Z4_LORD_02,LORD-PRE,Z4_LORD_TRIAL,Z4-LORD-02,assets/e10/art/zone4/lord/Z4-LORD-02.png,1d5ecd438f1be7864ae8d15f7aa4057834634063b09d9b49e5b49d34b133583f,zh-TW,Z4_LORD_PRE_RABBIT_001|Z4_LORD_PRE_RABBIT_002|Z4_LORD_PRE_RABBIT_003,準備好了嗎？|迷霧會騙你的眼睛。|但答案，不會。,assets/e10/audio/zone4/voice/zh-TW/Z4_LORD_PRE_RABBIT_001.mp3|assets/e10/audio/zone4/voice/zh-TW/Z4_LORD_PRE_RABBIT_002.mp3|assets/e10/audio/zone4/voice/zh-TW/Z4_LORD_PRE_RABBIT_003.mp3,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,challenge_domain,Z4_LORD_02,LORD-PRE,Z4_LORD_TRIAL,Z4-LORD-02,assets/e10/art/zone4/lord/Z4-LORD-02.png,1d5ecd438f1be7864ae8d15f7aa4057834634063b09d9b49e5b49d34b133583f,en-GB,Z4_LORD_PRE_RABBIT_001|Z4_LORD_PRE_RABBIT_002|Z4_LORD_PRE_RABBIT_003,Ready?|The mist can fool your eyes.|But the answer won’t.,assets/e10/audio/zone4/voice/en-GB/Z4_LORD_PRE_RABBIT_001.mp3|assets/e10/audio/zone4/voice/en-GB/Z4_LORD_PRE_RABBIT_002.mp3|assets/e10/audio/zone4/voice/en-GB/Z4_LORD_PRE_RABBIT_003.mp3,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,failure_retraining,Z4_LORD_03,LORD-FAIL,Z4_LORD_TRIAL,Z4-LORD-03,assets/e10/art/zone4/lord/Z4-LORD-03.png,16e069fe47760d1a431730b8a5d9a794df4bbd3d6dc4ed58e3b5a3b74556ad1e,zh-TW,Z4_LORD_FAIL_HERO_001|Z4_LORD_FAIL_HERO_002,差一點……|小水，我們再多練習一下吧。,assets/e10/audio/zone4/voice/zh-TW/Z4_LORD_FAIL_HERO_001.mp3|assets/e10/audio/zone4/voice/zh-TW/Z4_LORD_FAIL_HERO_002.mp3,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,failure_retraining,Z4_LORD_03,LORD-FAIL,Z4_LORD_TRIAL,Z4-LORD-03,assets/e10/art/zone4/lord/Z4-LORD-03.png,16e069fe47760d1a431730b8a5d9a794df4bbd3d6dc4ed58e3b5a3b74556ad1e,en-GB,Z4_LORD_FAIL_HERO_001|Z4_LORD_FAIL_HERO_002,"So close…|Shui, let’s practise a little more.",assets/e10/audio/zone4/voice/en-GB/Z4_LORD_FAIL_HERO_001.mp3|assets/e10/audio/zone4/voice/en-GB/Z4_LORD_FAIL_HERO_002.mp3,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,success_background,Z4_LORD_04,LORD-SUCCESS,Z4_LORD_TRIAL,Z4-LORD-04,assets/e10/art/zone4/lord/Z4-LORD-04.png,213045fcb3d40aa83628338e4356d21278731c049c0494af9b291d54b52d62f8,zh-TW,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,success_background,Z4_LORD_04,LORD-SUCCESS,Z4_LORD_TRIAL,Z4-LORD-04,assets/e10/art/zone4/lord/Z4-LORD-04.png,213045fcb3d40aa83628338e4356d21278731c049c0494af9b291d54b52d62f8,en-GB,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,success_portrait,Z4_LORD_05,LORD-SUCCESS,Z4_LORD_TRIAL,Z4-LORD-05,assets/e10/art/zone4/lord/Z4-LORD-05.png,6ae81c0c26d34c0f1ef817b8f221c326dd4204b1db728ff5a5c38ff491cf60a7,zh-TW,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,success_portrait,Z4_LORD_05,LORD-SUCCESS,Z4_LORD_TRIAL,Z4-LORD-05,assets/e10/art/zone4/lord/Z4-LORD-05.png,6ae81c0c26d34c0f1ef817b8f221c326dd4204b1db728ff5a5c38ff491cf60a7,en-GB,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,challenge_active,Z4_LORD_06,LORD-PRE,Z4_LORD_TRIAL,Z4-LORD-06,assets/e10/art/zone4/lord/Z4-LORD-06.png,88d7f2ef260ae1604102b36b09e82af4068a3451801a86a3be4c143a609e2152,zh-TW,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
LORD_STATE,lord_trial,,challenge_active,Z4_LORD_06,LORD-PRE,Z4_LORD_TRIAL,Z4-LORD-06,assets/e10/art/zone4/lord/Z4-LORD-06.png,88d7f2ef260ae1604102b36b09e82af4068a3451801a86a3be4c143a609e2152,en-GB,,,,Z4_BGM_B_ILLUSION_TRUST,Z4_AMB_LORD_DOMAIN,,Z4_SFX_CHALLENGE_TRANSITION|Z4_SFX_LORD_REVEAL|Z4_SFX_RABBIT_PHANTOM_PASS,,NO
